source name,source #neur,target name,target #neur,Granger score,corrected p,eid
APN,63,VISp,17,0.001867207289597803,0.3302888316653414,5ae68c54-2897-4d3a-8120-426150704385
VII,14,PRNc,75,0.001866854752039191,0.014241301281867801,fece187f-b47f-4870-a1d6-619afe942a7d
PCG,18,CENT2,52,0.0018646787658763752,0.014241301281867801,5d6aa933-4b00-4e99-ae2d-5003657592e9
SI,14,BST,25,0.001864086616452585,1.0,81a1dca0-cc90-47c5-afe3-c277319c47c8
MRN,26,RSPd,13,0.0018625313122626874,0.014241301281867801,5522ac4b-0e41-4c53-836a-aaa17e82b9eb
TRS,17,RSPd,26,0.0018608286087466008,0.014241301281867801,934dd7a4-fbdc-459c-8830-04fe9033bc28
APN,74,LHA,13,0.0018594011439661707,0.014241301281867801,f8d5c8b0-b931-4151-b86c-c471e2e80e5d
LP,33,VPM,21,0.001858332954110664,0.014241301281867801,781b35fd-e1f0-4d14-b2bb-95b7263082bb
ACAd,12,PVT,16,0.0018579249878006897,0.014241301281867801,9468fa93-21ae-4984-955c-e8402e280c83
GRN,68,CUL4 5,13,0.0018570883626124223,0.014241301281867801,25d1920e-a2af-4b6c-9f2e-fc6c65576544
PO,56,SSs,19,0.0018556773911584813,1.0,3f859b5c-e73a-4044-b49e-34bb81e96715
PIR,25,CS,15,0.001854245787829878,0.02767001237569209,aa20388b-9ea3-4506-92f1-3c2be84b85db
IC,14,PPN,43,0.0018533245908498874,0.014241301281867801,11163613-a6c9-4975-9586-84dc00481547
SCm,11,VISp,40,0.0018515369923188562,0.014241301281867801,e0928e11-2b86-4387-a203-80c77fab5d52
PRNr,32,DR,13,0.001849831034455418,0.014241301281867801,58c4bf97-ec3b-45b4-9db4-d5d9515d5b00
PO,20,ACAv,12,0.001849656417349088,0.014241301281867801,aad23144-0e52-4eac-80c5-c4ee2decb198
MV,21,CENT3,29,0.00184819617296875,0.014241301281867801,571d3ffe-54a5-473d-a265-5dc373eb7efc
TTd,20,ACAv,12,0.0018476350863308921,0.014241301281867801,aad23144-0e52-4eac-80c5-c4ee2decb198
CENT3,16,GRN,45,0.0018468652891595228,0.014241301281867801,aec5d3cc-4bb2-4349-80a9-0395b76f04e2
PO,46,DG,21,0.0018449802158811935,1.0,ee40aece-cffd-4edb-a4b6-155f158c666a
CUL4 5,50,IRN,35,0.0018446249487184718,0.014241301281867801,7939711b-8b4d-4251-b698-b97c1eaa846e
MRN,24,CS,12,0.0018438777990611355,0.014241301281867801,36573e0b-ddd6-4504-94ec-9a23c877486c
CA1,24,SCm,81,0.0018436611291377635,0.014241301281867801,8a3a0197-b40a-449f-be55-c00b23253bbf
SPVI,76,PO,32,0.0018422044090918876,0.014241301281867801,d23a44ef-1402-4ed7-97f5-47e9a7a504d9
PRM,44,SCm,17,0.0018418520585102404,0.014241301281867801,537677fe-1e24-4755-948c-fa4a4e8ecce5
LD,12,SSp-tr,34,0.001841189827436396,0.014241301281867801,1a507308-c63a-4e02-8f32-3239a07dc578
Eth,15,LGd,20,0.0018398616540512113,1.0,1a507308-c63a-4e02-8f32-3239a07dc578
PO,32,CA1,13,0.0018397621434828393,0.014241301281867801,d23a44ef-1402-4ed7-97f5-47e9a7a504d9
MV,103,CUL4 5,32,0.0018395725502999439,0.014241301281867801,41431f53-69fd-4e3b-80ce-ea62e03bf9c7
MOs,44,BST,14,0.0018386307879737407,0.014241301281867801,ae8787b1-4229-4d56-b0c2-566b61a25b77
CP,40,MOp,25,0.0018385755179203577,1.0,7bee9f09-a238-42cf-b499-f51f765c6ded
LGd,20,Eth,15,0.0018385628192372394,0.014241301281867801,1a507308-c63a-4e02-8f32-3239a07dc578
SUV,37,NTS,15,0.0018384829667072245,0.014241301281867801,09394481-8dd2-4d5c-9327-f2753ede92d7
ACAv,12,ACAd,14,0.0018377753271152496,0.014241301281867801,aad23144-0e52-4eac-80c5-c4ee2decb198
CA1,13,ZI,15,0.0018363556572376428,0.014241301281867801,a82800ce-f4e3-4464-9b80-4c3d6fade333
VISa,32,ENTl,126,0.0018359964267818274,0.014241301281867801,b22f694e-4a34-4142-ab9d-2556c3487086
AON,54,MOs,48,0.0018341071298414934,0.014241301281867801,dfbe628d-365b-461c-a07f-8b9911ba83aa
VISa,24,VPL,20,0.0018339010570013236,0.014241301281867801,781b35fd-e1f0-4d14-b2bb-95b7263082bb
ORBl,16,PIR,55,0.0018319896882604092,0.014241301281867801,493170a6-fd94-4ee4-884f-cc018c17eeb9
SPVO,18,NTS,11,0.0018315145724287652,0.014241301281867801,15948667-747b-4702-9d53-354ac70e9119
LP,29,Eth,15,0.00183063847161266,0.3667538400431776,37ac03f1-9831-4a30-90fc-a59e635b98bd
MG,16,MOs,20,0.0018291812875142277,0.014241301281867801,dd4da095-4a99-4bf3-9727-f735077dba66
LSr,44,ACAd,39,0.0018266748189266569,0.04080898366927816,cc45c568-c3b9-4f74-836e-c87762e898c8
SUB,16,MRN,26,0.0018256308653887676,0.014241301281867801,5522ac4b-0e41-4c53-836a-aaa17e82b9eb
PO,18,LP,30,0.0018225000220738919,0.014241301281867801,2038e95d-64d4-4ecb-83d0-1308d3c598f8
VPM,50,LP,30,0.0018220788260473642,1.0,2038e95d-64d4-4ecb-83d0-1308d3c598f8
ACAd,39,ACAv,21,0.0018205122884826519,0.014241301281867801,cc45c568-c3b9-4f74-836e-c87762e898c8
SPIV,27,COPY,56,0.0018199515786405064,0.014241301281867801,f1db6257-85ef-4385-b415-2d078ec75df2
ACAv,20,VPM,30,0.00181939620739739,0.014241301281867801,a4000c2f-fa75-4b3e-8f06-a7cf599b87ad
SSp-tr,34,CA1,11,0.0018179890676523814,0.02767001237569209,1a507308-c63a-4e02-8f32-3239a07dc578
SPVI,76,IP,58,0.0018176604351607729,0.014241301281867801,d23a44ef-1402-4ed7-97f5-47e9a7a504d9
MRN,74,SCm,81,0.0018141094821733938,1.0,8a3a0197-b40a-449f-be55-c00b23253bbf
SGN,22,Eth,25,0.0018123813948104361,0.014241301281867801,7af49c00-63dd-4fed-b2e0-1b3bd945b20b
CUL4 5,23,CUN,11,0.0018122241202182354,0.014241301281867801,c3d9b6fb-7fa9-4413-a364-92a54df0fc5d
LGd,67,CA3,37,0.0018118159305307647,0.014241301281867801,a82800ce-f4e3-4464-9b80-4c3d6fade333
SCm,40,POST,29,0.0018104844093060923,0.014241301281867801,6ab9d98c-b1e9-4574-b8fe-b9eec88097e0
CA1,15,VISa,44,0.001808948574902085,0.014241301281867801,ee40aece-cffd-4edb-a4b6-155f158c666a
MV,103,ENTm,24,0.0018088468609178232,1.0,41431f53-69fd-4e3b-80ce-ea62e03bf9c7
CA1,29,SCm,49,0.0018086835819460312,0.014241301281867801,f56194bc-8215-4ae8-bc6a-89781ad8e050
CP,113,ACB,29,0.0018046990987524226,0.014241301281867801,88d24c31-52e4-49cc-9f32-6adbeb9eba87
RN,62,MRN,43,0.0018044572252877277,1.0,16693458-0801-4d35-a3f1-9115c7e5acfd
ANcr1,61,ANcr2,24,0.001802756013210658,0.014241301281867801,22e04698-b974-4805-b241-3b547dbf37bf
CUL4 5,31,V,61,0.0018023369687664825,0.014241301281867801,09394481-8dd2-4d5c-9327-f2753ede92d7
AON,18,DP,49,0.0018022913120766982,0.5936382276495704,4d8c7767-981c-4347-8e5e-5d5fffe38534
APN,63,CA1,11,0.0018014387961539091,0.014241301281867801,5ae68c54-2897-4d3a-8120-426150704385
ORBvl,111,PL,65,0.0018011635887781319,0.014241301281867801,dd4da095-4a99-4bf3-9727-f735077dba66
Eth,55,DG,32,0.0018005891391650807,0.014241301281867801,2bdf206a-820f-402f-920a-9e86cd5388a4
MRN,55,APN,23,0.0018001286468264975,0.014241301281867801,9eec761e-9762-4897-b308-a3a08c311e69
FRP,23,NDB,22,0.0017997675022296633,0.3667538400431776,4ecb5d24-f5cc-402c-be28-9d0f7cb14b3a
MG,16,ORBm,115,0.0017997576942802684,1.0,dd4da095-4a99-4bf3-9727-f735077dba66
SPIV,36,SUV,12,0.0017991194191860882,1.0,25d1920e-a2af-4b6c-9f2e-fc6c65576544
VISp,32,ProS,16,0.001798840679161726,1.0,111c1762-7908-47e0-9f40-2f2ee55b6505
MRN,14,VISp,40,0.001798676467100544,0.014241301281867801,ca4ecb4c-4b60-4723-9b9e-2c54a6290a53
SPIV,27,PRM,24,0.001798173703649597,0.014241301281867801,f1db6257-85ef-4385-b415-2d078ec75df2
APN,19,LP,16,0.0017978272765105685,1.0,0c828385-6dd6-4842-a702-c5075f5f5e81
ANcr1,11,SCm,13,0.0017976232887251253,0.014241301281867801,f819d499-8bf7-4da0-a431-15377a8319d5
IP,23,PARN,33,0.0017975586615668337,1.0,c728f6fd-58e2-448d-aefb-a72c637b604c
LD,27,CA3,26,0.0017973198212563623,0.014241301281867801,f7335a49-4a98-46d2-a8ce-d041d2eac1d6
CA1,23,APN,31,0.0017969764738795947,0.10548360747277426,ecb5520d-1358-434c-95ec-93687ecd1396
VISam,11,APN,18,0.0017962299240676049,0.014241301281867801,6a601cc5-7b79-4c75-b0e8-552246532f82
PRE,47,PAG,84,0.0017961435528795033,0.014241301281867801,6274dda8-3a59-4aa1-95f8-a8a549c46a26
VISa,29,CENT2,77,0.001795474750454289,0.014241301281867801,56b57c38-2699-4091-90a8-aba35103155e
VPL,64,VM,14,0.0017954532451147775,0.014241301281867801,63c70ae8-4dfb-418b-b21b-f0b1e5fba6c9
PO,94,LP,23,0.001795116517869255,0.014241301281867801,d2832a38-27f6-452d-91d6-af72d794136c
COPY,17,ANcr2,11,0.0017940250496098643,1.0,91e04f86-89df-4dec-a8f8-fa915c9a5f1a
OT,15,SI,23,0.001793139290492407,1.0,a4a74102-2af5-45dc-9e41-ef7f5aed88be
SGN,11,ORBm,115,0.0017925029122902326,1.0,dd4da095-4a99-4bf3-9727-f735077dba66
IC,33,CENT2,52,0.001792279639154386,0.05389974105348233,5d6aa933-4b00-4e99-ae2d-5003657592e9
PGRN,23,MV,17,0.001791000134247387,0.014241301281867801,eebacd5a-7dcd-4ba6-9dff-ec2a4d2f19e0
SCm,18,PRNr,54,0.0017903322834098012,1.0,7235b10c-6621-44ea-abe9-01559633472d
SCm,28,RN,45,0.0017900368726751004,0.014241301281867801,1b9e349e-93f2-41cc-a4b5-b212d7ddc8df
CP,62,DG,33,0.0017897311878232803,1.0,37e96d0b-5b4b-4c6e-9b29-7edbdc94bbd0
APN,12,PA,25,0.001787945898642631,0.014241301281867801,a82800ce-f4e3-4464-9b80-4c3d6fade333
LD,40,ORBm,19,0.0017869556367496298,0.02767001237569209,f25642c6-27a5-4a97-9ea0-06652db79fbd
RN,45,SCm,28,0.0017849603851820216,0.014241301281867801,1b9e349e-93f2-41cc-a4b5-b212d7ddc8df
PPN,32,PSV,18,0.0017842294094779709,1.0,93ad879a-aa42-4150-83e1-38773c9785e4
CP,79,GPe,93,0.001784054497411265,0.05389974105348233,ff4187b5-4176-4e39-8894-53a24b7cf36b
PAG,33,PRNr,65,0.0017837690023618947,0.014241301281867801,9eec761e-9762-4897-b308-a3a08c311e69
CA3,24,DG,41,0.001783622452397151,0.014241301281867801,da188f2c-553c-4e04-879b-c9ea2d1b9a93
VISpm,15,APN,74,0.0017823759834196973,0.014241301281867801,239dd3c9-35f3-4462-95ee-91b822a22e6b
CENT3,93,IC,37,0.0017784783237341517,1.0,810b1e07-009e-4ebe-930a-915e4cd8ece4
MRN,27,CS,46,0.001778336645384595,0.014241301281867801,6a601cc5-7b79-4c75-b0e8-552246532f82
MOs,20,PL,65,0.0017782354457241078,0.014241301281867801,dd4da095-4a99-4bf3-9727-f735077dba66
FOTU,15,SUV,20,0.0017769928865109686,0.014241301281867801,f1db6257-85ef-4385-b415-2d078ec75df2
SCs,12,RSPv,31,0.0017748951449313877,0.014241301281867801,16693458-0801-4d35-a3f1-9115c7e5acfd
DTN,19,NI,15,0.0017743303143153088,1.0,63f3dbc1-1a5f-44e5-98dd-ce25cd2b7871
APN,67,CA1,28,0.0017734038052051781,0.014241301281867801,e2b845a1-e313-4a08-bc61-a5f662ed295e
MG,85,CA1,17,0.0017730576582160396,0.014241301281867801,e8b4fda3-7fe4-4706-8ec2-91036cfee6bd
MV,35,GRN,29,0.001772557967848123,0.014241301281867801,a7763417-e0d6-4f2a-aa55-e382fd9b5fb8
POL,11,APN,45,0.0017713861615779147,0.014241301281867801,0841d188-8ef2-4f20-9828-76a94d5343a4
CP,67,MOp,57,0.0017711570748781956,0.014241301281867801,bd456d8f-d36e-434a-8051-ff3997253802
NI,15,DTN,19,0.0017709287550061114,0.30568726224582027,63f3dbc1-1a5f-44e5-98dd-ce25cd2b7871
IRN,12,CENT3,24,0.0017698065382308825,1.0,a7eba2cf-427f-4df9-879b-e53e962eae18
SPVO,14,CUN,11,0.0017691609863892954,0.014241301281867801,c3d9b6fb-7fa9-4413-a364-92a54df0fc5d
RSPv,67,MRN,26,0.001768857335833689,0.014241301281867801,5522ac4b-0e41-4c53-836a-aaa17e82b9eb
ORBm,55,MOs,135,0.001768098965311964,0.014241301281867801,4d8c7767-981c-4347-8e5e-5d5fffe38534
APN,43,VISam,25,0.001767978069529823,0.014241301281867801,3bcb81b4-d9ca-4fc9-a1cd-353a966239ca
BMA,17,PL,27,0.001767184610050343,0.014241301281867801,78b4fff5-c5ec-44d9-b5f9-d59493063f00
CA3,16,EPv,22,0.0017661246914861817,1.0,eacc49a9-f3a1-49f1-b87f-0972f90ee837
PO,76,VISa,22,0.0017659355920483088,0.1181639124884151,a4a74102-2af5-45dc-9e41-ef7f5aed88be
VISp,62,SCs,21,0.001764832672359895,0.014241301281867801,6274dda8-3a59-4aa1-95f8-a8a549c46a26
CLI,13,CS,22,0.0017644282543840429,0.014241301281867801,a66f1593-dafd-4982-9b66-f9554b6c86b5
DCO,13,SPIV,29,0.001764265393224722,1.0,c728f6fd-58e2-448d-aefb-a72c637b604c
Eth,25,SPF,11,0.0017637726716980917,0.014241301281867801,7af49c00-63dd-4fed-b2e0-1b3bd945b20b
AUDp,26,CA1,13,0.0017612254199917431,1.0,3f859b5c-e73a-4044-b49e-34bb81e96715
NTS,11,SPVO,18,0.0017609300569307984,0.4029736980017757,15948667-747b-4702-9d53-354ac70e9119
APN,53,VISam,17,0.0017603247148901425,0.014241301281867801,7f6b86f9-879a-4ea2-8531-294a221af5d0
SNr,12,CA1,17,0.0017600843913595332,0.014241301281867801,e8b4fda3-7fe4-4706-8ec2-91036cfee6bd
PPN,36,PC5,19,0.0017588994287721339,0.014241301281867801,b182b754-3c3e-4942-8144-6ee790926b58
CP,110,SSp-m,13,0.001758373948570089,0.014241301281867801,5d01d14e-aced-4465-8f8e-9a1c674f62ec
DG,15,SCm,11,0.0017579647910522932,0.014241301281867801,e0928e11-2b86-4387-a203-80c77fab5d52
SCm,34,MRN,34,0.0017573264078079508,0.014241301281867801,30e5937e-e86a-47e6-93ae-d2ae3877ff8e
CP,59,MOs,46,0.0017538365109958276,0.014241301281867801,1e45d992-c356-40e1-9be1-a506d944896f
CENT3,29,IC,27,0.0017534104526651694,1.0,571d3ffe-54a5-473d-a265-5dc373eb7efc
LIN,11,ICB,23,0.001752389787564892,0.014241301281867801,7939711b-8b4d-4251-b698-b97c1eaa846e
CENT2,52,PCG,18,0.001751974640518843,0.8678375863215905,5d6aa933-4b00-4e99-ae2d-5003657592e9
MRN,26,VPM,52,0.0017515710376323312,0.02767001237569209,54238fd6-d2d0-4408-b1a9-d19d24fd29ce
ANcr2,33,PRM,27,0.0017510635765432148,0.014241301281867801,f359281f-6941-4bfd-90d4-940be22ed3c3
TRN,16,PRNr,47,0.0017509847639127951,0.014241301281867801,e6bdb1f4-b0bf-4451-8f23-4384f2102f91
LSr,11,SF,29,0.0017501218198358525,0.014241301281867801,cef05f87-161b-4031-932c-6f47daf89698
SF,29,LSc,28,0.0017496381457872312,0.014241301281867801,cef05f87-161b-4031-932c-6f47daf89698
MRN,12,VISam,54,0.001747056383368144,0.3667538400431776,10fac7a1-919d-4ca7-83c4-4675bd8d9416
CA1,12,VISa,58,0.0017432234034963545,0.014241301281867801,0802ced5-33a3-405e-8336-b65ebc5cb07c
PO,74,LHA,14,0.001742547262310845,0.014241301281867801,be164a14-6e73-42c3-ab60-d29c48693c0f
PAG,19,PRNr,32,0.0017424634795456106,0.014241301281867801,3d59aa1a-b4ba-47fe-b9cf-741b5fdb0c7b
LP,14,Eth,21,0.001742281345214427,0.07992394628966297,1f095590-6669-46c9-986b-ccaf0620c5e9
VISp,49,SUB,16,0.0017417230380551273,0.014241301281867801,85dc2ebd-8aaf-46b0-9284-a197aee8b16f
IRN,47,SSp-bfd,20,0.0017413449547113745,1.0,fece187f-b47f-4870-a1d6-619afe942a7d
ACAd,30,SF,14,0.0017410980737457438,0.014241301281867801,196a2adf-ff83-49b2-823a-33f990049c2e
MD,34,SMT,23,0.0017407847143417832,0.014241301281867801,bd456d8f-d36e-434a-8051-ff3997253802
CA3,14,PL,27,0.0017403516284174225,0.014241301281867801,78b4fff5-c5ec-44d9-b5f9-d59493063f00
PO,21,LHA,11,0.001740167062832736,0.014241301281867801,dac3a4c1-b666-4de0-87e8-8c514483cacf
VPM,39,VISa,58,0.00173954138308688,0.014241301281867801,0802ced5-33a3-405e-8336-b65ebc5cb07c
LP,61,CA1,11,0.0017362776498678477,0.014241301281867801,ebce500b-c530-47de-8cb1-963c552703ea
VISp,17,APN,63,0.0017362518360093525,1.0,5ae68c54-2897-4d3a-8120-426150704385
PO,56,CA1,11,0.001734866509236568,0.6172593178695022,1a507308-c63a-4e02-8f32-3239a07dc578
VISp,33,CA1,24,0.0017338915801260368,1.0,8a3a0197-b40a-449f-be55-c00b23253bbf
GRN,34,LP,72,0.0017320126136331226,0.014241301281867801,746d1902-fa59-4cab-b0aa-013be36060d5
IP,16,GRN,22,0.0017316939994633461,0.014241301281867801,f10efe41-0dc0-44d0-8f26-5ff68dca23e9
MOs,135,AON,18,0.001731146357293727,0.014241301281867801,4d8c7767-981c-4347-8e5e-5d5fffe38534
LSr,13,ILA,36,0.001731067456393629,0.014241301281867801,2c44a360-5a56-4971-8009-f469fb59de98
TTd,19,DP,49,0.0017309176214211374,1.0,4d8c7767-981c-4347-8e5e-5d5fffe38534
ACAd,16,MOs,15,0.0017301785132942493,0.014241301281867801,78b4fff5-c5ec-44d9-b5f9-d59493063f00
PAG,11,RN,62,0.0017284835242466269,0.014241301281867801,16693458-0801-4d35-a3f1-9115c7e5acfd
CA3,22,LGd,39,0.001728265519747374,0.014241301281867801,73918ae1-e4fd-4c18-b132-00cb555b1ad2
RR,17,PRNr,27,0.0017266665175007523,0.014241301281867801,90e524a2-aa63-47ce-b5b8-1b1941a1223a
CP,27,PERI,29,0.0017261360776363822,1.0,8a1cf4ef-06e3-4c72-9bc7-e1baa189841b
MRN,74,RN,36,0.0017257748971084763,0.014241301281867801,8a3a0197-b40a-449f-be55-c00b23253bbf
LDT,33,IRN,11,0.0017256069132221574,0.02767001237569209,26aa51ff-968c-42e4-85c8-8ff47d19254d
CA1,17,SCm,60,0.0017246607088153376,0.014241301281867801,4a45c8ba-db6f-4f11-9403-56e06a33dfa4
APN,29,CA1,25,0.001724126034094704,0.014241301281867801,9b528ad0-4599-4a55-9148-96cc1d93fb24
LSr,37,MOs,13,0.0017234602275219913,0.2809067720300304,a92c4b1d-46bd-457e-a1f4-414265f0e2d4
MRN,36,PAG,17,0.0017228363366751554,0.014241301281867801,16c3667b-e0ea-43fb-9ad4-8dcd1e6c40e1
VPM,14,PO,23,0.0017226912135206796,0.014241301281867801,d7e60cc3-6020-429e-a654-636c6cc677ea
ORBvl,111,MG,16,0.0017220791301059202,1.0,dd4da095-4a99-4bf3-9727-f735077dba66
VPM,31,PL,16,0.0017218395404346287,0.0927901991890961,d33baf74-263c-4b37-a0d0-b79dcb80a764
MOs,31,PL,11,0.0017206739543725203,0.014241301281867801,2c44a360-5a56-4971-8009-f469fb59de98
MG,11,MEA,24,0.0017188617096148562,0.13104042737534788,781b35fd-e1f0-4d14-b2bb-95b7263082bb
SCm,14,TRN,18,0.0017180534194109255,1.0,993c7024-0abc-4028-ad30-d397ad55b084
PCN,13,MD,32,0.0017180522455198077,0.014241301281867801,94dabed1-741c-4ddd-a6b7-70561e27b750
MOp,139,EPd,26,0.0017169171260444616,0.014241301281867801,81a78eac-9d36-4f90-a73a-7eb3ad7f770b
APN,25,CA1,14,0.0017159402667510327,1.0,c4432264-e1ae-446f-8a07-6280abade813
MRN,27,CA1,36,0.0017151844231809087,0.014241301281867801,6a601cc5-7b79-4c75-b0e8-552246532f82
PERI,29,SI,15,0.001714231769301957,0.014241301281867801,8a1cf4ef-06e3-4c72-9bc7-e1baa189841b
Eth,16,SPVI,76,0.00171391989494303,0.9983460032841174,d23a44ef-1402-4ed7-97f5-47e9a7a504d9
PF,42,IP,11,0.0017136881903659896,0.014241301281867801,d71e565d-4ddb-42df-849e-f99cfdeced52
NLL,28,SUT,13,0.0017124686149878965,0.014241301281867801,a1782f4f-86b0-480c-a7f2-3d8f1ab482ab
PoT,33,VISa,12,0.0017114788758939925,0.02767001237569209,1b715600-0cbc-442c-bd00-5b0ac2865de1
DCO,59,FL,22,0.001710036142312199,0.7898188136936823,71855308-7e54-41d7-a7a4-b042e78e3b4f
MV,28,GPi,19,0.0017096470079885151,0.02767001237569209,2e22c1fc-eec6-4856-85a0-7dba8668f646
MD,77,RSPagl,21,0.001709448115487242,0.014241301281867801,510b1a50-825d-44ce-86f6-9678f5396e02
LAV,17,IP,43,0.00170896857562012,1.0,f1db6257-85ef-4385-b415-2d078ec75df2
VISam,25,CA1,11,0.0017083077949084347,0.014241301281867801,3bcb81b4-d9ca-4fc9-a1cd-353a966239ca
SPVO,24,IC,34,0.0017077288024726833,0.014241301281867801,5157810e-0fff-4bcf-b19d-32d4e39c7dfc
DEC,19,FOTU,21,0.001705962210737968,0.014241301281867801,91796ceb-e314-4859-9a1f-092f85cc846a
VAL,15,VPM,80,0.0017051532765352294,0.014241301281867801,63c70ae8-4dfb-418b-b21b-f0b1e5fba6c9
VISpm,33,MRN,63,0.0017012879531181425,0.014241301281867801,5c0c560e-9e1f-45e9-b66e-e4ee7855be84
GRN,72,MARN,41,0.0017006705273558032,0.1938623011633671,56b57c38-2699-4091-90a8-aba35103155e
PeF,12,LHA,13,0.001700192512625036,0.014241301281867801,f8d5c8b0-b931-4151-b86c-c471e2e80e5d
ORBvl,82,MOs,72,0.0016994104733497385,0.014241301281867801,d33baf74-263c-4b37-a0d0-b79dcb80a764
TRS,17,LHA,21,0.0016983521217928833,0.014241301281867801,934dd7a4-fbdc-459c-8830-04fe9033bc28
RSPv,31,PAG,11,0.0016978657128526554,0.014241301281867801,16693458-0801-4d35-a3f1-9115c7e5acfd
PYR,90,FOTU,21,0.001697127756391117,1.0,91796ceb-e314-4859-9a1f-092f85cc846a
DG,11,VISa,21,0.0016970826559427543,0.014241301281867801,c99d53e6-c317-4c53-99ba-070b26673ac4
PCN,19,CA1,15,0.0016967222640079127,0.014241301281867801,ee40aece-cffd-4edb-a4b6-155f158c666a
CP,17,ACAd,27,0.0016967135277588818,0.014241301281867801,28741f91-c837-4147-939e-918d38d849f2
ACB,17,SI,11,0.0016951835708935393,1.0,5139ce2c-7d52-44bf-8129-692d61dd6403
CS,46,MRN,27,0.001694775079664097,0.014241301281867801,6a601cc5-7b79-4c75-b0e8-552246532f82
MG,22,VPM,17,0.0016942710503863002,0.1564560044851933,4b00df29-3769-43be-bb40-128b1cba6d35
MOs,20,ORBm,115,0.00169337966332193,0.014241301281867801,dd4da095-4a99-4bf3-9727-f735077dba66
LP,24,Eth,51,0.0016933040779651698,0.014241301281867801,ee40aece-cffd-4edb-a4b6-155f158c666a
MV,25,IRN,45,0.0016928216937284147,0.014241301281867801,746d1902-fa59-4cab-b0aa-013be36060d5
LP,33,VPL,20,0.0016905189072911853,0.014241301281867801,781b35fd-e1f0-4d14-b2bb-95b7263082bb
PCN,19,MD,34,0.0016899963774042882,0.014241301281867801,bd456d8f-d36e-434a-8051-ff3997253802
FL,22,ANcr1,62,0.0016880868216438305,0.014241301281867801,71855308-7e54-41d7-a7a4-b042e78e3b4f
RL,12,PAG,22,0.0016866954611563312,0.014241301281867801,e1931de1-cf7b-49af-af33-2ade15e8abe7
VISa,29,APN,67,0.0016865297339736696,0.014241301281867801,e2b845a1-e313-4a08-bc61-a5f662ed295e
CENT3,16,ANcr1,91,0.001685371299821301,1.0,aec5d3cc-4bb2-4349-80a9-0395b76f04e2
LSr,23,ACAd,21,0.0016848034359669172,0.0927901991890961,ff4187b5-4176-4e39-8894-53a24b7cf36b
SGN,11,VISam,19,0.0016834273186824645,0.014241301281867801,dd4da095-4a99-4bf3-9727-f735077dba66
SCm,13,MRN,14,0.0016811044958502342,1.0,ca4ecb4c-4b60-4723-9b9e-2c54a6290a53
CA1,36,VISam,11,0.0016809700740300793,0.4631173842605353,6a601cc5-7b79-4c75-b0e8-552246532f82
CA1,63,PCG,18,0.0016797583386183046,0.014241301281867801,5d6aa933-4b00-4e99-ae2d-5003657592e9
ILA,36,MD,16,0.0016786639629115551,0.014241301281867801,2c44a360-5a56-4971-8009-f469fb59de98
ORBvl,111,SGN,11,0.0016786206497046363,1.0,dd4da095-4a99-4bf3-9727-f735077dba66
VPM,39,CA1,12,0.0016784523273637708,1.0,0802ced5-33a3-405e-8336-b65ebc5cb07c
SF,14,ACAv,25,0.0016779279295665761,0.014241301281867801,196a2adf-ff83-49b2-823a-33f990049c2e
TRN,18,RSPv,21,0.0016777617516846122,0.014241301281867801,993c7024-0abc-4028-ad30-d397ad55b084
SCm,28,CUL4 5,11,0.0016775495445222233,1.0,1b9e349e-93f2-41cc-a4b5-b212d7ddc8df
PO,42,CENT2,77,0.001676705910051055,0.014241301281867801,56b57c38-2699-4091-90a8-aba35103155e
LP,72,IRN,45,0.0016764657748710365,0.014241301281867801,746d1902-fa59-4cab-b0aa-013be36060d5
LSr,41,ZI,12,0.0016756018675963236,0.014241301281867801,a4a74102-2af5-45dc-9e41-ef7f5aed88be
VISal,44,PERI,29,0.0016753481849745588,0.014241301281867801,8a1cf4ef-06e3-4c72-9bc7-e1baa189841b
ProS,45,PARN,51,0.0016752055846429891,0.014241301281867801,09b2c4d1-058d-4c84-9fd4-97530f85baf6
VISC,27,SSs,81,0.001675140126721244,0.014241301281867801,821f1883-27f3-411d-afd3-fb8241bbc39a
CM,29,SSp-tr,37,0.0016745979340544715,0.014241301281867801,510b1a50-825d-44ce-86f6-9678f5396e02
DCO,18,DN,39,0.0016742982226470148,0.014241301281867801,bd07e3a7-09c3-4b67-996b-42b6d5cedf1c
VPM,15,GRN,34,0.0016701457145393795,0.014241301281867801,746d1902-fa59-4cab-b0aa-013be36060d5
VISp,12,PA,25,0.001670032786982869,1.0,032ffcdf-7692-40b3-b9ff-8def1fc18b2e
MRN,30,APN,74,0.0016700207794620914,0.014241301281867801,239dd3c9-35f3-4462-95ee-91b822a22e6b
ACAd,21,LSr,23,0.001669637267756081,0.014241301281867801,ff4187b5-4176-4e39-8894-53a24b7cf36b
SSp-m,33,DG,17,0.001669584410303,0.014241301281867801,7af49c00-63dd-4fed-b2e0-1b3bd945b20b
PYR,63,UVU,114,0.0016687452820877758,0.014241301281867801,bb8d9451-fdbd-4f46-b52e-9290e8f84d2e
ACAd,21,MOs,69,0.0016683553945771167,0.014241301281867801,ff4187b5-4176-4e39-8894-53a24b7cf36b
DEC,49,IRN,11,0.0016683110040306294,0.014241301281867801,f1db6257-85ef-4385-b415-2d078ec75df2
RN,36,SUB,23,0.0016656496601570826,0.04080898366927816,8a3a0197-b40a-449f-be55-c00b23253bbf
